Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Holiday/Promotion,Competitor Pricing,Seasonality,Retail Rent Index
3/1/2019,W003,PDI539,DIY & Decorating,North,599,451,242,469.26,16,0,1,15.31,Autumn,132.5959
3/1/2019,W003,PGA191,Gardening,West,671,493,286,438.84,12.9,10,0,11.1,Autumn,131.2381
3/1/2019,W003,PPE389,Pet Supplies,North,582,312,256,348.47,6.58,0,1,5.74,Autumn,130.8453
3/1/2019,W003,PHE127,Health & Beauty,East,608,317,248,388.13,14.58,20,0,13.24,Spring,134.5998
3/1/2019,W003,PST276,Stationery & Office Supplies,South,530,398,246,494.75,22.32,20,1,20.15,Winter,134.3948
3/1/2019,W003,PTO822,Toys & Games,Central,1885,171,264,438.54,26.14,10,1,25.38,Spring,129.0384
3/1/2019,W003,PSE788,Seasonal Products,North,1503,236,187,344.24,45.66,0,0,46.11,Spring,134.0033
3/1/2019,W004,PHO424,Household Essentials,West,1125,719,518,707.78,35.76,0,1,31.18,Winter,129.1649
3/1/2019,W004,PHO240,Homeware,North,1044,623,625,775.65,15.59,10,1,14.08,Summer,134.1833
3/1/2019,W004,PDI183,DIY & Decorating,Central,455,358,203,438.05,36.81,0,0,34.33,Spring,130.5585
3/1/2019,W004,PGA486,Gardening,South,802,584,375,605.53,7.12,0,0,6.34,Summer,131.9938
3/1/2019,W004,PPE610,Pet Supplies,West,840,440,502,528.39,13.88,20,0,12.81,Summer,133.031
3/1/2019,W004,PHE618,Health & Beauty,East,844,555,493,591.52,6.55,10,0,6.3,Summer,132.5202
3/1/2019,W004,PST222,Stationery & Office Supplies,West,439,265,201,281.34,30.59,0,0,29.29,Summer,127.5278
3/1/2019,W004,PTO325,Toys & Games,Central,1930,242,392,383.63,6.66,10,0,6.41,Winter,129.5746
3/1/2019,W004,PSE989,Seasonal Products,East,1632,244,342,476.9,25.22,0,0,22.77,Summer,133.7033
3/1/2019,W005,PHO861,Household Essentials,Central,1234,681,681,575.44,15.27,0,0,15.9,Summer,132.6485
3/1/2019,W005,PHO887,Homeware,South,1244,694,714,764.16,18.53,10,0,16.67,Winter,135.1776
3/1/2019,W005,PDI450,DIY & Decorating,North,561,398,303,394.66,5.84,20,0,5.82,Summer,132.1967
3/1/2019,W005,PGA380,Gardening,North,453,233,260,244.66,9.83,10,0,9.86,Autumn,130.2703
3/1/2019,W005,PPE629,Pet Supplies,North,558,333,260,354.47,47.55,0,0,44.17,Autumn,131.1364
3/1/2019,W005,PHE394,Health & Beauty,South,692,543,362,452.88,30.75,20,0,28.91,Summer,135.1289
3/1/2019,W005,PST414,Stationery & Office Supplies,North,690,516,295,562.76,18.69,0,1,19.4,Winter,129.4955
3/1/2019,W005,PTO463,Toys & Games,East,1285,155,409,594.52,35.02,20,1,31.97,Spring,133.6064
3/1/2019,W005,PSE621,Seasonal Products,South,1501,228,300,560.3,43.02,10,1,38.07,Summer,132.8438
4/1/2019,W001,PHO244,Household Essentials,East,916,608,407,578.52,27,0,0,23.64,Autumn,129.2403
4/1/2019,W001,PHO322,Homeware,West,1233,838,601,966.02,30.18,10,0,31.29,Spring,136.1195
4/1/2019,W001,PDI880,DIY & Decorating,South,704,482,379,470.19,20.44,20,0,20.65,Spring,134.1481
4/1/2019,W001,PGA654,Gardening,East,797,560,451,656.26,16.44,10,1,15.13,Spring,131.7938
4/1/2019,W001,PPE913,Pet Supplies,Central,796,593,462,737.6,27.31,0,0,24.28,Summer,134.6341
4/1/2019,W001,PHE530,Health & Beauty,West,682,342,346,297.79,44.03,10,1,39.64,Spring,133.7561
4/1/2019,W001,PST109,Stationery & Office Supplies,Central,497,276,296,316.86,40.5,0,0,35.67,Summer,130.3847
4/1/2019,W001,PTO309,Toys & Games,West,1413,167,459,491.2,10.92,0,0,10.01,Spring,135.5491
4/1/2019,W001,PSE637,Seasonal Products,North,1657,168,299,476.78,35.79,10,0,31.77,Winter,133.7541
4/1/2019,W002,PHO220,Household Essentials,North,1147,889,679,990.57,7.56,0,1,6.46,Winter,132.3407
4/1/2019,W002,PHO966,Homeware,South,1194,630,586,589.74,7.46,0,0,6.59,Winter,128.2414
4/1/2019,W002,PDI369,DIY & Decorating,North,864,442,415,478.49,12.72,0,0,11.12,Autumn,131.8226
4/1/2019,W002,PGA784,Gardening,North,752,473,400,556.02,30.81,0,0,26.79,Summer,131.3796
4/1/2019,W002,PPE393,Pet Supplies,South,614,381,302,426.22,28.15,0,1,25.96,Summer,135.6016
4/1/2019,W002,PHE618,Health & Beauty,West,554,442,298,515.52,20.07,10,1,19.1,Winter,128.68
4/1/2019,W002,PST565,Stationery & Office Supplies,North,587,370,276,443.02,35.74,0,1,33.15,Autumn,129.5964
4/1/2019,W002,PTO100,Toys & Games,East,1820,122,276,371.43,17.43,0,0,15.1,Summer,134.5154
4/1/2019,W002,PSE871,Seasonal Products,East,1292,158,349,332.9,10.73,20,1,10.19,Summer,134.2812
4/1/2019,W003,PHO620,Household Essentials,East,1011,524,425,478.23,24.42,0,1,22.49,Summer,134.9018
4/1/2019,W003,PHO902,Homeware,Central,1160,592,603,517.55,31.92,20,1,31.05,Spring,131.4787
4/1/2019,W003,PDI524,DIY & Decorating,South,464,361,242,318.39,39.06,10,0,38.65,Winter,130.217
4/1/2019,W003,PGA642,Gardening,East,614,466,351,487.91,17.05,0,0,14.59,Winter,128.7205
4/1/2019,W003,PPE109,Pet Supplies,East,749,422,378,497,45.36,20,0,44.25,Summer,131.4485
4/1/2019,W003,PHE613,Health & Beauty,West,549,321,283,398.59,12.85,10,0,11.18,Winter,128.6616
4/1/2019,W003,PST109,Stationery & Office Supplies,East,774,520,321,524.75,8.94,10,0,8.2,Spring,136.0189
4/1/2019,W003,PTO850,Toys & Games,East,1997,165,257,389.66,49.74,0,0,49.6,Winter,128.2729
4/1/2019,W003,PSE660,Seasonal Products,South,1477,131,327,380.28,13.09,20,1,13.06,Autumn,136.1378
4/1/2019,W004,PHO608,Household Essentials,South,905,691,400,721.3,29.08,0,1,25.9,Spring,131.4683
4/1/2019,W004,PHO666,Homeware,West,938,576,549,493.79,11.36,10,0,11.57,Summer,134.3319
4/1/2019,W004,PDI526,DIY & Decorating,North,736,472,308,501.96,43.67,0,0,38.61,Spring,131.2211
4/1/2019,W004,PGA818,Gardening,West,650,503,277,471.35,25.34,0,0,21.92,Winter,132.9627
4/1/2019,W004,PPE784,Pet Supplies,East,573,292,335,251.6,36.39,20,0,36.59,Winter,131.8652
4/1/2019,W004,PHE598,Health & Beauty,South,513,359,246,312.5,35.67,0,1,31.73,Summer,133.935
4/1/2019,W004,PST422,Stationery & Office Supplies,East,820,506,386,420.59,47.22,0,1,47.7,Winter,129.1527
4/1/2019,W004,PTO604,Toys & Games,Central,1742,167,391,374.98,10.49,0,1,9.57,Winter,135.5805
4/1/2019,W004,PSE792,Seasonal Products,North,1592,109,349,374.06,38.54,20,0,33.33,Winter,128.5242
4/1/2019,W005,PHO700,Household Essentials,North,1077,548,572,669.43,5.48,10,0,4.95,Summer,131.8826
4/1/2019,W005,PHO235,Homeware,Central,1057,551,498,534.5,26.6,0,1,23.37,Summer,134.7442
4/1/2019,W005,PDI826,DIY & Decorating,East,629,434,269,539.84,8.18,20,0,8.57,Spring,135.1536
4/1/2019,W005,PGA510,Gardening,West,664,332,392,277.96,16.19,0,0,16.69,Winter,128.4653
4/1/2019,W005,PPE971,Pet Supplies,Central,744,580,339,517.89,26.72,20,1,26.49,Spring,134.011
4/1/2019,W005,PHE773,Health & Beauty,Central,869,482,471,580.72,10.46,0,1,10.22,Summer,134.4641
4/1/2019,W005,PST340,Stationery & Office Supplies,East,488,320,262,383.29,17.59,10,1,17.05,Spring,132.9562
4/1/2019,W005,PTO341,Toys & Games,Central,1910,242,230,204.86,41.81,10,1,39.43,Winter,133.9235
4/1/2019,W005,PSE611,Seasonal Products,South,1434,286,295,260.64,22.68,20,1,21.88,Winter,134.1605
5/1/2019,W001,PHO825,Household Essentials,East,1112,665,599,588.78,17.87,0,0,17.23,Autumn,133.9811
5/1/2019,W001,PHO224,Homeware,North,1074,618,540,533.76,13.04,0,0,13.57,Autumn,134.2655
5/1/2019,W001,PDI279,DIY & Decorating,North,818,500,436,541.87,7.54,0,0,6.41,Spring,133.4728
5/1/2019,W001,PGA667,Gardening,North,429,254,195,255.31,29.6,10,1,25.61,Summer,136.2595
5/1/2019,W001,PPE433,Pet Supplies,North,633,449,352,399.89,21.04,10,0,20.03,Summer,131.1454
5/1/2019,W001,PHE410,Health & Beauty,East,523,329,299,300.86,13.45,20,1,11.56,Autumn,133.4968
5/1/2019,W001,PST594,Stationery & Office Supplies,North,433,275,189,232.03,17.05,10,0,14.57,Spring,133.4969
5/1/2019,W001,PTO453,Toys & Games,North,1847,244,423,592.47,33.29,0,1,31.05,Autumn,128.3999
5/1/2019,W001,PSE298,Seasonal Products,South,1229,228,195,231.62,38.58,0,0,33.12,Winter,132.1331
5/1/2019,W002,PHO739,Household Essentials,East,1085,787,501,877.44,39.32,10,0,35.29,Winter,129.5519
5/1/2019,W002,PHO353,Homeware,North,1133,775,574,671.32,20.13,0,0,17.25,Spring,131.8553
5/1/2019,W002,PDI319,DIY & Decorating,North,606,437,270,397.67,40.49,0,0,37.31,Summer,134.6217
5/1/2019,W002,PGA432,Gardening,Central,632,402,272,337.19,6.93,0,1,5.91,Winter,132.4247
5/1/2019,W002,PPE754,Pet Supplies,North,632,349,346,422,14.32,10,0,14.77,Winter,129.314
5/1/2019,W002,PHE262,Health & Beauty,Central,693,517,299,563.1,46.91,0,1,42.05,Winter,131.6046
5/1/2019,W002,PST960,Stationery & Office Supplies,West,471,240,258,249.95,45.84,0,1,47.55,Winter,130.244
5/1/2019,W002,PTO506,Toys & Games,West,1821,176,299,258.73,37.01,10,0,33.1,Winter,135.0284
5/1/2019,W002,PSE291,Seasonal Products,South,1848,125,327,526.85,16.92,0,0,16.09,Spring,131.4662
5/1/2019,W003,PHO340,Household Essentials,Central,1002,595,417,512.8,44.12,0,1,45.54,Summer,128.2588
5/1/2019,W003,PHO538,Homeware,East,1213,644,704,671.97,32.46,20,1,33.41,Summer,135.7023
5/1/2019,W003,PDI712,DIY & Decorating,South,476,377,257,352.53,24.89,0,0,24.58,Summer,132.978
5/1/2019,W003,PGA232,Gardening,Central,756,397,396,470.34,39.47,20,0,34.48,Spring,135.0374
5/1/2019,W003,PPE890,Pet Supplies,South,892,675,476,524.8,20.79,10,1,19.45,Spring,133.7353
5/1/2019,W003,PHE183,Health & Beauty,Central,580,417,247,511.12,9.14,0,1,8.13,Autumn,130.3684
5/1/2019,W003,PST929,Stationery & Office Supplies,North,495,294,246,339.4,21.94,0,0,19.44,Autumn,127.3387
5/1/2019,W003,PTO563,Toys & Games,West,1589,263,308,342.76,17.62,0,1,16.67,Autumn,129.9568
5/1/2019,W003,PSE538,Seasonal Products,North,1821,178,323,449.59,22.68,0,1,20.23,Spring,133.6489
5/1/2019,W004,PHO410,Household Essentials,East,1067,555,545,557.64,7.59,0,0,6.92,Autumn,131.213
5/1/2019,W004,PHO602,Homeware,South,1186,856,509,804.14,11.46,20,1,10.36,Winter,129.9777
5/1/2019,W004,PDI891,DIY & Decorating,Central,898,677,405,592.56,10.3,10,1,10.53,Autumn,132.0824
5/1/2019,W004,PGA516,Gardening,North,570,354,234,287.9,11.38,0,0,10.3,Winter,137.3862
5/1/2019,W004,PPE274,Pet Supplies,West,600,312,343,278.25,19.31,0,0,16.95,Summer,132.4145
5/1/2019,W004,PHE283,Health & Beauty,East,690,469,377,435.48,12.31,20,0,11.17,Spring,133.8055
5/1/2019,W004,PST591,Stationery & Office Supplies,North,522,308,229,276.88,41.56,0,0,36.59,Spring,132.6618
5/1/2019,W004,PTO452,Toys & Games,North,1601,261,231,362.93,36,0,1,34.01,Spring,134.4477
5/1/2019,W004,PSE148,Seasonal Products,Central,1486,178,362,508.89,20.06,0,0,20.72,Autumn,133.0264
5/1/2019,W005,PHO688,Household Essentials,East,919,669,545,814.75,14.63,20,1,13.8,Autumn,129.096
5/1/2019,W005,PHO580,Homeware,North,975,648,510,562.17,48.8,10,1,48.67,Winter,132.2474
5/1/2019,W005,PDI521,DIY & Decorating,West,892,657,414,788.59,35.14,0,1,31.01,Autumn,131.2787
5/1/2019,W005,PGA693,Gardening,Central,735,509,408,607.53,16.85,10,0,15.38,Summer,129.3469
5/1/2019,W005,PPE302,Pet Supplies,West,764,501,320,464.11,7.14,0,0,7.03,Summer,128.6076
5/1/2019,W005,PHE423,Health & Beauty,West,862,650,466,566.39,32.69,0,1,29,Spring,134.5962
5/1/2019,W005,PST369,Stationery & Office Supplies,West,759,604,415,707.93,26.44,10,0,22.98,Spring,131.4483
5/1/2019,W005,PTO422,Toys & Games,South,1358,195,399,507.03,28.33,10,1,28.96,Winter,130.2951
5/1/2019,W005,PSE770,Seasonal Products,West,1538,277,321,443.44,42.3,10,1,37.34,Autumn,130.2646
6/1/2019,W001,PHO995,Household Essentials,South,917,487,495,373.34,7.1,10,0,7.4,Summer,135.9771
6/1/2019,W001,PHO112,Homeware,West,1169,883,606,874.13,9.99,0,0,8.97,Winter,134.7244
6/1/2019,W001,PDI301,DIY & Decorating,North,449,338,263,385.36,13.03,10,1,11.52,Winter,133.2401
6/1/2019,W001,PGA486,Gardening,West,765,565,420,501.36,33.88,10,0,32.18,Winter,135.7736
6/1/2019,W001,PPE108,Pet Supplies,West,650,417,277,454.06,43.34,0,0,42.46,Winter,134.6476
6/1/2019,W001,PHE473,Health & Beauty,North,452,272,196,323.8,29.68,20,0,30.29,Summer,132.5708
6/1/2019,W001,PST439,Stationery & Office Supplies,East,773,499,411,606.52,27.48,0,0,25.01,Autumn,131.0967
6/1/2019,W001,PTO738,Toys & Games,South,1489,282,269,463.26,21.36,0,0,20.66,Spring,128.7713
6/1/2019,W001,PSE304,Seasonal Products,Central,1385,172,310,511.76,44.95,20,0,38.35,Spring,130.9617
6/1/2019,W002,PHO684,Household Essentials,North,1221,923,521,810.98,44.31,10,0,39.93,Spring,134.5642
6/1/2019,W002,PHO199,Homeware,South,1287,644,640,545.77,9.4,10,0,8.99,Winter,134.3011
6/1/2019,W002,PDI937,DIY & Decorating,East,579,343,286,288.82,35.83,10,1,32.92,Summer,135.8254
6/1/2019,W002,PGA230,Gardening,Central,604,407,357,408.86,31.56,10,0,29.8,Winter,129.2856
6/1/2019,W002,PPE814,Pet Supplies,North,828,617,369,616.97,46.61,0,0,41.12,Spring,127.5746
6/1/2019,W002,PHE811,Health & Beauty,West,591,414,312,435.68,45.86,0,0,39.13,Winter,135.7348
6/1/2019,W002,PST781,Stationery & Office Supplies,Central,551,417,229,491.21,13.9,0,0,12.82,Spring,128.9493
6/1/2019,W002,PTO584,Toys & Games,East,1349,249,304,432.79,46.71,10,0,48.39,Autumn,136.0651
6/1/2019,W002,PSE572,Seasonal Products,South,1635,179,290,434.21,35.21,10,0,29.93,Summer,135.8409
6/1/2019,W003,PHO136,Household Essentials,Central,1229,660,513,609.34,49.76,0,1,48.6,Summer,131.4969
6/1/2019,W003,PHO975,Homeware,South,1161,794,514,925.43,22.24,10,0,21.05,Autumn,132.5134
6/1/2019,W003,PDI242,DIY & Decorating,South,566,366,311,367.42,27.89,10,1,24.06,Winter,132.0708
6/1/2019,W003,PGA853,Gardening,Central,870,687,502,752.37,28.05,0,0,25.63,Summer,130.4208
6/1/2019,W003,PPE239,Pet Supplies,East,527,328,211,290.44,27.44,10,1,27.5,Summer,133.5202
6/1/2019,W003,PHE962,Health & Beauty,South,722,417,383,372.92,26.79,0,1,22.9,Winter,132.3255
6/1/2019,W003,PST541,Stationery & Office Supplies,East,557,321,258,272.31,18.9,10,0,19.2,Summer,132.9707
6/1/2019,W003,PTO113,Toys & Games,South,1835,278,336,420.22,30.01,20,0,30.53,Winter,132.432
6/1/2019,W003,PSE480,Seasonal Products,North,1558,202,188,292.87,21.73,20,0,20.64,Summer,129.1685
6/1/2019,W004,PHO506,Household Essentials,Central,1182,662,502,533.42,34.29,10,1,29.24,Autumn,135.2253
6/1/2019,W004,PHO295,Homeware,East,914,656,468,692.6,43.23,0,1,37.53,Spring,131.1159
6/1/2019,W004,PDI508,DIY & Decorating,North,866,605,351,513.42,30.66,20,0,27.74,Summer,137.8855
6/1/2019,W004,PGA921,Gardening,South,596,424,356,370.23,30.07,0,0,30.63,Autumn,131.1268
6/1/2019,W004,PPE766,Pet Supplies,East,714,411,323,368.57,36.47,20,1,35.34,Autumn,133.0914
6/1/2019,W004,PHE332,Health & Beauty,North,601,404,255,471.87,24,0,0,23.85,Autumn,129.3252
6/1/2019,W004,PST279,Stationery & Office Supplies,North,402,225,170,250.71,38.97,0,0,35.19,Spring,132.3267
6/1/2019,W004,PTO804,Toys & Games,West,1244,220,283,555.47,44.46,0,0,42.88,Spring,130.506
6/1/2019,W004,PSE151,Seasonal Products,East,1598,172,224,334.29,38.74,0,0,39.35,Autumn,131.0967
6/1/2019,W005,PHO632,Household Essentials,South,1140,880,573,842.41,42.39,20,1,42.41,Spring,133.9994
6/1/2019,W005,PHO427,Homeware,Central,988,680,398,713.75,11.58,0,0,10.17,Winter,133.4902
6/1/2019,W005,PDI165,DIY & Decorating,East,547,413,320,400.14,44.37,0,0,41.94,Winter,128.953
6/1/2019,W005,PGA645,Gardening,West,478,370,202,407.91,5.43,0,1,4.88,Autumn,130.5574
6/1/2019,W005,PPE383,Pet Supplies,Central,458,288,237,345.36,34.37,20,0,35.67,Winter,131.6528
6/1/2019,W005,PHE939,Health & Beauty,East,761,584,404,728.73,46.23,0,0,47.33,Summer,136.5264
6/1/2019,W005,PST495,Stationery & Office Supplies,South,427,298,251,313.93,15.9,0,1,16.16,Summer,133.3468
6/1/2019,W005,PTO324,Toys & Games,South,1723,127,220,289.12,18.1,0,0,16.19,Winter,133.8533
6/1/2019,W005,PSE153,Seasonal Products,South,1996,219,309,305.08,25.27,20,0,21.69,Winter,132.4
7/1/2019,W001,PHO156,Household Essentials,North,956,650,523,697.32,5.05,0,1,5.09,Autumn,134.9809
7/1/2019,W001,PHO104,Homeware,East,1227,641,711,557.36,23.63,0,1,24.74,Autumn,132.3811
7/1/2019,W001,PDI610,DIY & Decorating,Central,678,341,320,401.09,45.97,0,0,41.94,Spring,133.7275
7/1/2019,W001,PGA100,Gardening,East,543,294,290,312.85,33.01,0,1,33.04,Winter,135.4552
7/1/2019,W001,PPE366,Pet Supplies,North,673,427,301,435.02,18.5,20,1,18.4,Winter,130.0314
7/1/2019,W001,PHE240,Health & Beauty,West,789,422,336,420.91,37.95,0,1,37.25,Autumn,134.3912
7/1/2019,W001,PST702,Stationery & Office Supplies,North,857,477,412,445.39,7.09,20,0,6.63,Winter,135.1992
7/1/2019,W001,PTO654,Toys & Games,North,1584,176,202,298.72,48.95,0,0,43.63,Spring,131.2612
7/1/2019,W001,PSE321,Seasonal Products,North,1435,241,299,382.82,45.29,20,0,41.44,Winter,132.1968
7/1/2019,W002,PHO571,Household Essentials,Central,1247,875,553,886.55,32.63,0,0,29.04,Winter,130.5581
7/1/2019,W002,PHO372,Homeware,West,1281,797,558,645.71,14.93,0,1,13.05,Winter,134.0533
7/1/2019,W002,PDI937,DIY & Decorating,Central,858,573,504,691.17,7.36,10,0,6.54,Winter,133.5635
7/1/2019,W002,PGA579,Gardening,South,847,563,403,579.33,46.96,0,0,44.48,Spring,131.8848
7/1/2019,W002,PPE368,Pet Supplies,West,649,501,306,623.59,11.74,0,0,11.49,Winter,128.5948
7/1/2019,W002,PHE756,Health & Beauty,Central,788,600,400,531.67,29.44,0,0,26.59,Summer,132.2418
7/1/2019,W002,PST946,Stationery & Office Supplies,East,811,456,434,378.81,22.67,20,1,19.58,Spring,135.4178
7/1/2019,W002,PTO439,Toys & Games,Central,1341,271,228,356.8,36.83,0,1,33.85,Spring,128.4655
7/1/2019,W002,PSE526,Seasonal Products,West,1876,177,347,351.47,48.21,0,0,45.47,Spring,128.105
7/1/2019,W003,PHO370,Household Essentials,West,1113,741,503,853.54,23.24,0,0,22.01,Winter,132.5548
7/1/2019,W003,PHO310,Homeware,West,1022,700,482,723.56,24.45,10,1,21.52,Summer,131.9995
7/1/2019,W003,PDI225,DIY & Decorating,North,661,368,297,420.55,30.53,10,1,27.88,Autumn,130.5534
7/1/2019,W003,PGA702,Gardening,Central,557,383,250,343.17,18.98,20,0,19.69,Autumn,133.3546
7/1/2019,W003,PPE544,Pet Supplies,East,520,355,295,274.33,32.32,0,1,31.12,Winter,132.6192
7/1/2019,W003,PHE616,Health & Beauty,Central,500,270,206,256.49,37.25,0,0,38.26,Autumn,135.7688
7/1/2019,W003,PST869,Stationery & Office Supplies,East,834,545,465,673.35,21.15,10,0,18.06,Summer,128.4909
7/1/2019,W003,PTO309,Toys & Games,South,1621,228,456,299.17,29.17,10,0,28.86,Autumn,135.2416
7/1/2019,W003,PSE511,Seasonal Products,East,1701,214,425,484.29,38.87,10,1,40.16,Autumn,133.5583
7/1/2019,W004,PHO865,Household Essentials,Central,1126,844,584,723.76,48.65,10,0,48.52,Summer,132.7301
7/1/2019,W004,PHO969,Homeware,Central,964,528,408,545.06,27.51,20,0,25.6,Autumn,133.8299
7/1/2019,W004,PDI375,DIY & Decorating,North,766,526,432,512.18,13.63,0,0,12.47,Spring,130.2513
7/1/2019,W004,PGA508,Gardening,East,863,676,403,523.8,32.39,0,0,31.64,Winter,137.072
7/1/2019,W004,PPE124,Pet Supplies,East,823,485,346,365.03,15.78,10,1,15.04,Spring,133.6093
7/1/2019,W004,PHE355,Health & Beauty,South,521,288,249,254.88,7.28,0,0,7.3,Spring,134.998
7/1/2019,W004,PST609,Stationery & Office Supplies,Central,830,533,390,639.91,10.56,10,1,10.51,Autumn,135.154
7/1/2019,W004,PTO813,Toys & Games,Central,1639,228,236,258.43,13.99,0,1,12.12,Winter,132.7839
7/1/2019,W004,PSE629,Seasonal Products,West,1376,294,428,520.62,46.76,10,0,41.35,Spring,136.3989
7/1/2019,W005,PHO946,Household Essentials,Central,1130,820,521,748.05,23.45,0,0,22.13,Spring,129.2162
7/1/2019,W005,PHO239,Homeware,East,1152,638,682,772.15,9.76,20,0,10.05,Summer,132.7572
7/1/2019,W005,PDI777,DIY & Decorating,South,554,335,278,344.69,8.87,0,0,9.26,Autumn,131.817
7/1/2019,W005,PGA240,Gardening,North,757,437,445,416.68,28.88,0,0,28.73,Winter,132.8852
7/1/2019,W005,PPE225,Pet Supplies,Central,666,380,357,373.68,34.78,0,0,32.2,Winter,133.4724
7/1/2019,W005,PHE621,Health & Beauty,West,465,353,261,310.45,41.19,0,0,38.42,Autumn,131.9176
7/1/2019,W005,PST307,Stationery & Office Supplies,West,575,447,278,467.12,11.99,10,1,10.99,Winter,128.8273
7/1/2019,W005,PTO178,Toys & Games,North,1497,235,224,287.13,7.7,0,0,6.94,Summer,133.3123
7/1/2019,W005,PSE354,Seasonal Products,Central,1746,234,383,431.8,10.55,20,0,10.49,Summer,129.5688
8/1/2019,W001,PHO603,Household Essentials,East,1221,935,716,1024.27,43.86,0,0,38.99,Summer,131.0773
8/1/2019,W001,PHO926,Homeware,East,998,518,406,444.75,17.89,0,0,16.65,Spring,133.3102
8/1/2019,W001,PDI900,DIY & Decorating,North,541,395,309,367.71,7.97,10,0,7.43,Autumn,135.368
8/1/2019,W001,PGA718,Gardening,South,626,429,366,336.1,21.87,0,0,22.69,Summer,132.5568
8/1/2019,W001,PPE297,Pet Supplies,North,603,306,340,260.76,46,10,0,47.25,Summer,133.3821
8/1/2019,W001,PHE837,Health & Beauty,West,814,606,346,581.73,29.29,0,0,28,Autumn,130.5878
8/1/2019,W001,PST100,Stationery & Office Supplies,Central,875,619,369,572.79,38.13,10,0,34.98,Summer,130.7135
8/1/2019,W001,PTO411,Toys & Games,South,1838,265,191,236.96,40.66,10,0,42.51,Autumn,135.9499
8/1/2019,W001,PSE927,Seasonal Products,East,1811,113,295,431.9,42.8,10,1,39.66,Summer,131.4481
8/1/2019,W002,PHO771,Household Essentials,South,1229,673,539,707.35,33.22,0,0,30.51,Spring,133.8515
8/1/2019,W002,PHO928,Homeware,North,1257,938,641,1110.6,10.67,20,0,11.13,Summer,134.6185
8/1/2019,W002,PDI540,DIY & Decorating,South,503,363,284,333.57,47.25,0,1,42.44,Winter,134.1502
8/1/2019,W002,PGA694,Gardening,East,481,360,220,427.23,34.24,0,1,34.16,Summer,134.3985
8/1/2019,W002,PPE320,Pet Supplies,North,623,454,264,435.46,33.27,10,1,32.88,Autumn,132.0095
8/1/2019,W002,PHE372,Health & Beauty,West,590,456,302,477.77,29.23,10,0,25.1,Summer,130.3178
8/1/2019,W002,PST553,Stationery & Office Supplies,South,707,430,339,523.71,48.78,10,0,50.66,Spring,132.3182
8/1/2019,W002,PTO908,Toys & Games,South,1936,280,355,551.42,16,0,0,15.48,Spring,132.6299
8/1/2019,W002,PSE568,Seasonal Products,East,1221,138,345,614.18,24.7,20,0,23.26,Spring,132.5989
8/1/2019,W003,PHO746,Household Essentials,East,1280,780,674,661.39,46.13,10,0,43.97,Spring,128.6272
8/1/2019,W003,PHO252,Homeware,Central,1137,830,601,629.54,36.64,10,1,32.44,Autumn,130.0689
8/1/2019,W003,PDI858,DIY & Decorating,West,402,228,216,228.96,29.02,0,1,27.08,Spring,134.1893
